place_id,isletme,kategori,primitif,bolge,adres,lat,lng,telefon,website,puan,yorum_sayisi,google_tipi,transfer_agirligi,skor
ChIJQW2TRKzPyhQRrsAEuVlEId0,Görkem Giyim San. ve Tic. A.Ş.,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Şerifali, Söyleşi Sk. No:10, 34775 Ümraniye/İstanbul",40.9963767,29.1466845,(0216) 420 63 00,http://www.gorkemgiyim.com.tr/,4.8,36,Hizmetler,1.0,1.0
ChIJm1qCnBvPyhQRYbZtXYFIvzY,MISS LILIUM CONCEPT,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Çilo İş Merkezi 70, Esenşehir, Kürkçüler Cd., 34776 Ümraniye/İstanbul",41.010218599999995,29.1706893,(0216) 540 02 40,http://www.missliliumconcept.com.tr/,4.6,15,Giyim mağazası,1.0,1.0
ChIJt3lFl4XPyhQRHhYOV5QSo18,Mat Tekstil Pazarlama ve İmalat San. Tic. Ltd. Şti.,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Yukarı Dudullu, Cam Sk. No:18, 34775 Dudullu/Ümraniye/İstanbul",41.0113329,29.1558442,(0216) 313 77 10,http://www.matteks.com/,4.3,17,Hizmetler,1.0,1.0
ChIJATbRPp7JyhQRZJYazwiXTT4,MechButik,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Mehmet Akif, Doğanevler Cd. no:52/b, 34775 Ümraniye/İstanbul",41.0119565,29.136320700000002,0533 358 81 42,http://www.mechbutik.com/,4.2,27,Ayakkabı mağazası,1.0,1.0
ChIJVRwJWTzPyhQRvpFeXnn4Hmc,Modoko,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Yukarı Dudullu, 3. Cd. Mobilyacılar Sites NO:294, 34775 Ümraniye/İstanbul",41.006589399999996,29.158552399999998,444 8 855,https://www.modoko.com.tr/,4.2,4888,Mobilya mağazası,1.0,1.0
ChIJc8lj1SfPyhQResKKesAt7nA,Mutlu Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Namık Kemal Mah Cengiz Topel Cad, Namık Kemal, Çiğdemlik Sokağı No:42, 34762 Ümraniye/İstanbul",41.01815190000001,29.0938268,(0216) 461 38 69,http://www.mutlukids.com.tr/,4.9,14,Üretici,1.0,1.0
ChIJYRQj_77JyhQRVEb-VE7T8DA,My Happy Day Dress,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Alemdağ caddesi, Atatürk, Esen Sk. no:7, 34764 Ümraniye/İstanbul",41.025286799999996,29.0868448,0530 783 00 53,https://instagram.com/myhappydaydress?r=nametag,4.9,764,Giyim mağazası,1.0,1.0
ChIJ35U4oyTPyhQR7g-nMUxI2-Y,NES HAZIR GİYİM TEKSTİL SAN. VE TİC. LTD. ŞTİ.,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Necip Fazıl, Dilektaşı Sk. NO:30, 34773 Ümraniye/İstanbul",41.0190248,29.1730262,(0216) 526 12 28,http://www.nes-textile.com/,4.8,50,Kadın giyim mağazası,1.0,1.0
ChIJKdbJHjzPyhQRHudsxeqtZ3c,Sahne Mobilya,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Yukarı Dudullu, 2. Cd. No:183, 34775 Dudullu Osb/Ümraniye/İstanbul",41.005292,29.159201499999998,(0216) 364 13 92,http://www.sahnemobilya.com/,4,162,Mobilya mağazası,1.0,1.0
ChIJvac-K5jHyhQRzFfaGRy9z80,Sim Nakış,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Şerifali mahallesi Turcan caddesi, Şerifali, Kible Sk No:7, 34775 Ümraniye/İstanbul",40.9979845,29.141728799999996,0554 884 85 86,https://simnakis.com/,4.6,132,,1.0,1.0
ChIJOz2kTwDPyhQRAfS9tH1zYtg,Tanes Dizayn | Taş Baskı & Taş Yapıştırma,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Altınşehir Mahallesi, Yukarı Dudullu, Arınç Sk. No: 1 Kat: 2, 34775 Ümraniye/İstanbul",41.016067199999995,29.145279599999995,0554 699 85 58,http://www.tanesdizayn.com/,5,13,Mağaza,1.0,1.0
ChIJ9VOdSdTIyhQRofEfU7fjsm8,Yaren Tekstil Müm. San. Tic. Ltd. Şti.,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Ihlamurkuyu, Sabır Sk. No:8, 34771 Ümraniye/İstanbul",41.0225734,29.1334195,0552 422 45 36,http://www.yarentekstil.com/,4.2,19,Üretici,1.0,1.0
ChIJy5_45D3PyhQR6vjHvMqEAZM,Yıldırım Torna Atölyesi,torna tesviye atolyesi,hassas hizalama + alet kullanimi,Modoko Umraniye,"Yukarı Dudullu, 103 Sok. A Blok D:17, 34775 Ümraniye/Istanbul - Asia",41.0050137,29.1615422,(0216) 364 31 87,http://www.yildirimtorna.com/,5,20,Ev Tadilatı Mağazası,1.0,1.0
ChIJOSXKIE3JyhQRHYgSL20ks6k,tba Tekstil Baskı Atölyesi,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Tekstil Baski Atolyesi, İstiklal, Mihraç Sokağı No:17 D:19B, 34764 Ümraniye/İstanbul",41.023512,29.100409400000004,0541 417 57 74,https://www.tekstilbaskiatolyesi.com/,3,2,Hizmetler,1.0,1.0
ChIJQ--2_qnJyhQRuDqvWkxt6UU,Çıkrıkçı Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Modoko Umraniye,"Elmalıkent Mah Özyavuz Cad, Elmalıkent, Yaman Sk. No:2, 34760 Ümraniye/İstanbul",41.0417846,29.091977600000003,(0216) 632 09 57,http://www.cikrikcitextil.com/,4.9,16,Üretici,1.0,1.0
ChIJv_flxxO3yhQRQ9USBhCtNS0,Afşar Terzi “Giysinizin Doktoru 1979”,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Bozkurt, Kurtuluş Cd. No:15/2, 34375 Şişli/İstanbul",41.051893299999996,28.983976900000002,(0212) 291 86 59,http://www.afsarterzi.com/,4.9,442,Terzi,1.0,1.0
ChIJ57VQ0-K2yhQRG28aztCeeH4,Atolye No6,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Teşvikiye Mahallesi ıhlamur yolu sok, Teşvikiye, Göksu apartmanı 7/2, 34365 Şişli/İstanbul",41.0504028,28.9937149,0533 546 45 75,https://www.atolyeno6.com.tr/sayfa/ileti%C5%9Fim,4.9,79,Giyim mağazası,1.0,1.0
ChIJDy_Pgja3yhQR1-aH0yNBqUw,Avidita Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Cumhuriyet Mah, Çifte Cevizler Cd. No:25/A, 34380 Şişli/İstanbul",41.062376,28.982314,(0212) 343 20 25,https://www.avidita.it/,4.6,14,Ev Eşyaları Mağazası,1.0,1.0
ChIJvbS5kCSuyhQRDx1V4aW4pts,Bircan Torna Atölyesi,torna tesviye atolyesi,hassas hizalama + alet kullanimi,Osmanbey Sisli,"malkoçoğlu mh, CEBECİ YOLU 2605 SK, 34270 Sultangazi/İstanbul",41.1374536,28.827192999999994,(0212) 476 70 13,https://bircantorna.wordpress.com/,4.4,14,Araç Bakım ve Onarımı,1.0,1.0
ChIJn-jNVw63yhQREgCESUO4lNI,Işıldar Giyim,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Halaskargazi, Şair Nigar Sk. No:73, 34363 Şişli/İstanbul",41.053773199999995,28.9888813,(0212) 234 11 83,http://www.isildargiyim.com/,5,3,Giyim mağazası,1.0,1.0
ChIJzZuDPg63yhQRcZb3UH-HKWM,Lavin Kumaşcılık - İpek Kumaş - Abiye Kumaş - Toptan ve Perakende Satış,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Halaskargazi, Süleyman Nazif Sk. No:65 D:B, 34371 Şişli/İstanbul",41.0529651,28.9888902,(0212) 296 98 77,https://lavintekstil.com/,3.8,43,Ev Eşyaları Mağazası,1.0,1.0
ChIJD6OpNsC7yhQRoXYt1uNj-7E,"MODA TASARIMATOLYE ""Dijital kalıp ve Modelhane.Kalıp ofisi",konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"İzzet Paşa, Çam Sk. No:2, 34360 Şişli/İstanbul",41.0679772,28.9872542,0543 886 73 14,https://sites.google.com/d/1yVQco-2LW2eOrq6DQxEzZk3kILoa7JM7/p/1fMfUq9LLr600fA70Y_XIqVCHkTHBvY74/edit,4.6,17,,1.0,1.0
ChIJoxbXaIu3yhQRoRbZXU7ElqM,Meh Atelier,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Halaskargazi, Ayla Algan Sok. Akıncılar iş Hanı No:55, 34371 Şişli/İstanbul",41.0517931,28.990539899999998,0546 840 30 32,https://mehatelier.com/,5,30,Mağaza,1.0,1.0
ChIJycGscw-3yhQR3rfz-8nJloU,Miss Mina Tasarım Ofisi,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Osmanbey, Meşrutiyet, Kodaman Sk. No:59 Kat:3, 34363 Şişli/İstanbul",41.054297,28.990378000000003,(0212) 231 19 97,https://www.missmina.com.tr/,5,3,Giyim mağazası,1.0,1.0
ChIJWzK5nhm3yhQRpVmSkCKCOWs,Odrica Abiye (Atölye),konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Merkez, Birahane Sk. No:11, 34381 Şişli/İstanbul",41.0606527,28.980805399999998,(0212) 248 91 25,http://odricaofficial.com/,5,8,Hizmetler,1.0,1.0
ChIJDWdm3RG3yhQRCXwTS6J8IZk,Osmanbey Tekstilci İş Adamları Derneği,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Halaskargazi Cad. Yasan İş Merkezi D:101 K:4, Cumhuriyet, 34380 Şişli/İstanbul",41.0536123,28.986976100000003,(0212) 231 92 85,http://www.otiad.org.tr/,4.5,4,Toptancı,1.0,1.0
ChIJqWYcD94_yhQR1jdduva0FJk,Pınar Torna Tesviye Metal,torna tesviye atolyesi,hassas hizalama + alet kullanimi,Osmanbey Sisli,"Küçükbalıklı, Sarıyer Cd. no:16, 16140 Osmangazi̇/Bursa",40.21970900000001,29.069898000000002,0533 419 91 54,http://www.pinartorna.com/,,,Üretici,1.0,1.0
ChIJ_UzbtD63yhQRH32wvLLHgB8,Sayan Torna | Boya Tabancaları,torna tesviye atolyesi,hassas hizalama + alet kullanimi,Osmanbey Sisli,"Hafik Cad, Mahmut Şevket Paşa, Yayla Çk. No:5/A, 34384 Şişli/İstanbul",41.0456089,28.956017,(0212) 235 88 20,https://www.sayantorna.com/,,,Üretici,1.0,1.0
ChIJFwrcyRq3yhQRSCQ_VthqBuE,Terzi Hulki,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Merkez, Halaskargazi Cd. No: 168, 34360 Şişli/İstanbul",41.0579314,28.987195699999997,0532 385 19 85,https://www.hulkidogru.com/,4.5,32,Terzi,1.0,1.0
ChIJrzvgi1q3yhQRfpN1J2Y4iYg,Uçuk Moda Nişantaşı Osmanbey,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"osmanbey kurtuluş caddesi numara:9/11 oda:46, feriköy pasajı, Bozkurt, 34377 Şişli/İstanbul",41.052042,28.984133999999994,0532 443 07 72,https://ucukmoda.com.tr/,5,1,Terzi,1.0,1.0
ChIJC31y_JG5yhQR21EXQgBrMcc,Wagner Atelier,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Sismanoglu Korkmaz Ap, 19 Mayıs, Tayyareci Cemal Sok. No:10A, 34360 Şişli/İstanbul",41.0598618,28.9881574,0532 219 15 70,https://wagneratelier.co/,3.4,18,Hizmetler,1.0,1.0
ChIJ59XIU6e3yhQRdgpTznGtoDc,YÖNEL MODA DİKİM EVİ,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Meşrutiyet, Albay Sadi Alantar Sokağı 16/1, 34360 Şişli/İstanbul",41.055295199999996,28.9927769,0530 873 70 38,https://www.instagram.com/yonelmodadikimevi?utm_source=qr&igsh=NzV5OHhqejExN2xi,4.9,16,Mağaza,1.0,1.0
ChIJ-8nd46-3yhQRGrpQbtKaUQc,göçer moda,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"19 Mayıs, Halaskargazi Cd., 34360 Şişli/İstanbul",41.0588542,28.9872432,0543 510 96 48,http://göçermoda.com/,5,1,Giyim mağazası,1.0,1.0
ChIJP7lII2y3yhQR-PMRGug0XeM,Çalışkan Tasarım Atölyesi,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Halaskargazi, Şafak Sk. no:43/2, 34371 Şişli/İstanbul",41.0524226,28.9893046,0542 408 48 93,https://www.europages.co.uk/tr/company-editor/794981c1-e7c2-3b7f-b1d7-3f31f170aa22/basic-info,5,2,Giyim mağazası,1.0,1.0
ChIJs6y6J1O3yhQRNQcGTScAtPU,Özel Tekstil Merkez Ofis İstanbul,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Osmanbey Sisli,"Cumhuriyet, Nakiye Elgün Sok. No:31/B, 34380 Şişli/İstanbul",41.055173200000006,28.986849099999997,0549 675 05 09,http://www.ozeltekstil.com/,5,1,Hizmetler,1.0,1.0
ChIJE33Hdju3yhQR8zhf8uiDsDI,Askeroğlu Ayakkabı & Giyim,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Perpa Okmeydani,"Halil Rıfat Paşa Mah. Perpa Ticaret Merkezi. A Blok. Kat:13 / 2140, Halil Rıfat Paşa, Okmeydanı, 34384 Şişli/İstanbul",41.061138199999995,28.9701915,0536 207 33 42,http://askeroglu.com/,3.6,15,Ayakkabı mağazası,1.0,1.0
ChIJ8YB-pzy3yhQR3xDqZQpG1-g,Okan Ateşci,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Perpa Okmeydani,"Halil Rıfat Paşa Mahallesi Yüzer Havuz Sokak no:1 Perpa Ticaret Merkezi Kat 13 B Blok Dükkan 2426, Halil Rıfat Paşa, D:2428, 34384 Şişli/İstanbul",41.060701699999996,28.970342199999997,0532 175 31 93,http://www.okanatesci.com/,5,17,Terzi,1.0,1.0
ChIJt3cozF63yhQR32FUNho6ZR4,Saygınlar İş Tekstili,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Perpa Okmeydani,"H. Rıfat Paşa Mahallesi PERPA TİCARET MERKEZİ KAT:5 B BLOK NO:203, Halil Rıfat Paşa, 34384 Şişli/İstanbul",41.0606533,28.970055199999994,(0212) 361 48 56,http://www.sayginlar.com.tr/,5,5,Giyim mağazası,1.0,1.0
ChIJe17c75O3yhQR6_gwdTB7eKc,medikal forma aküniforma adil iş elbiseleri,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Perpa Okmeydani,"talatpaşa aydoğan caddesi, Talatpaşa, okmeydanı perpa metrobus durağı 20/d D:5 dk, 34400 Kağıthane/İstanbul",41.0633215,28.9661239,0532 784 05 23,http://akuniforma.com.tr/,5,11,Giyim mağazası,1.0,1.0
ChIJH-ck_ZK5yhQRjqtLj9Y5_Vc,Bahar Tekstil Atolye,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Persembe Pazari Karakoy,"Guzel Han, Mercan, Tacirhane Sk. No:15 D:301, 34116 Fatih/İstanbul",41.0142946,28.966632599999993,0541 446 70 62,https://www.etsy.com/shop/BaharcollectioDesign,5,2,Giyim mağazası,1.0,1.0
ChIJNQD2gOaxyhQRAsNgBoA7diM,Karaköy Perşembe Pazarı,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Persembe Pazari Karakoy,"75. Yıl, İstiklal Cd. No:54/B, 34260 Sultangazi/İstanbul",41.093381699999995,28.907030499999998,0542 187 01 87,https://www.karakoypersembepazari.com/,4,10,Hizmetler,1.0,1.0
ChIJ8yv10vO5yhQR37XWbm5vj6I,Kardeşler Konfeksiyon Ekipmanları,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Persembe Pazari Karakoy,"Yavuz Sinan, Katip Çelebi Cad. 9/A, 34134 Fatih/İstanbul",41.021686,28.961425,(0212) 527 79 32,http://www.kardesan.com.tr/,5,2,Üretici,1.0,1.0
ChIJIcmSqN25yhQRhbDZcoAJG98,MAE ZAE,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Persembe Pazari Karakoy,"Mahallesi, Kemankeş Karamustafa Paşa, Hoca Tahsin Sk. No:16-A, 34425 Beyoğlu/İstanbul",41.0248863,28.9787884,(0212) 288 77 68,https://maezae.com/,4.6,99,Giyim mağazası,1.0,1.0
ChIJEaM1wWu3yhQRDSOBpgrvm6o,Si Uniq Studio – Tango & Artwear,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Persembe Pazari Karakoy,"Firuzağa, Çukur Cuma Cd. 36 B, 34425 Beyoğlu/İstanbul",41.031362,28.980269,0545 546 18 10,https://www.siuniq.com/,5,25,Giyim mağazası,1.0,1.0
ChIJ_9qWr3O7yhQR1bbTvnf3KRY,İlkay Şal Eşarp Bandana Dikim Atölyesi,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Persembe Pazari Karakoy,"Derviş Ali, Ağızlık Sk. No:8, 34900 Fatih/İstanbul",41.0298164,28.9386322,0534 914 06 34,https://www.instagram.com/saldikimatolyesi?igsh=MThjNDY3N21uenBvdA==,5,4,Mağaza,1.0,1.0
ChIJ74EHs0C7yhQRrPLNt7JRMjU,ABDALLAH TEKSTIL عبدالله محيمد,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Sümer, 29/12. Sk. No:8, 34025 Zeytinburnu/İstanbul",40.9864639,28.8981137,0538 584 84 89,https://m.facebook.com/Abdallahtekstil/,5,22,Mağaza,1.0,1.0
ChIJA4rBXXm7yhQRJ0RaJgnPxXU,Agop Deri Işleme,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Nuripaşa, 15. Sk. No:35, 34025 Zeytinburnu/İstanbul",40.9842387,28.901217400000004,(0212) 664 87 42,http://www.ksiad.com/uye-detay/agop-deri-isleme,4.1,18,Mağaza,1.0,1.0
ChIJj7QFdp-7yhQRxb0ogSaCERw,EndaSpor Spor Giyim ve Tekstil Atölyesi,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Gökalp, 36. Sk. No:19, 34020 Zeytinburnu/İstanbul",40.993935500000006,28.9092347,0536 625 36 40,https://endaspor.com.tr/,4.7,3,Spor Giyim Mağazası,1.0,1.0
ChIJByz1Nqa7yhQRbLa0PVP5cKs,Ercan Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Telsiz, Dursun Kılıç Cd 30/A, 34020 Zeytinburnu/İstanbul",41.003397,28.911659900000004,(0212) 679 38 23,http://www.ercan-tekstil.net/,4.7,12,Ev Eşyaları Mağazası,1.0,1.0
ChIJ8YMN6fa6yhQRCk5CVfcFXtQ,Genç Torna,torna tesviye atolyesi,hassas hizalama + alet kullanimi,Zeytinburnu,"Maltepe, Çiftehavuzlar Sk. 22/B, 34010 Maltepe - Zeytinburnu/Zeytinburnu/İstanbul",41.027493,28.902045899999997,(0212) 567 65 96,https://genctorna.sahibinden.com/,,,Üretici,1.0,1.0
ChIJw7n1Aqa7yhQROcPW99mk-IQ,KARCANLAR TEKSTIL,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Telsiz Mahallesi Dursun, Telsiz, Kılıç Cd. No:27/B, 34020 Zeytinburnu/İstanbul",41.0031926,28.9115817,(0212) 558 34 58,http://www.karcanlartekstil.com/,4.8,34,Ev Eşyaları Mağazası,1.0,1.0
ChIJ9yuQgqO7yhQRZmcB61J_j3A,Polat Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Telsiz, 80/1. Sk No:4/B, 34020 Zeytinburnu/İstanbul",40.997155,28.9149483,(0212) 517 06 06,http://t.me/PolatTekstilOfficial,5,2,Mağaza,1.0,1.0
ChIJ-XXTFhS7yhQRH3cicaxWN0E,Ponçik Fabrika,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Çırpıcı, 3. Taşocağı Sk. 16/B, 34020 Zeytinburnu/İstanbul",41.0001882,28.897314899999998,(0212) 558 58 37,http://www.poncik.com.tr/,,,Mağaza,1.0,1.0
ChIJmXcv_ly6yhQRCTFV1HxWeHE,REEL TEKSTİL SANAYİ TİCARET LTD. ŞTİ.,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Maltepe Mahallesi, Maltepe Yolu Obaköy İş Merkezi No:110, Maltepe, 34010 Zeytinburnu/İstanbul",41.0278449,28.915341200000004,(0212) 613 70 20,http://www.reeltriko.com/,5,78,Kurumsal Ofis,1.0,1.0
ChIJlYuLgeW7yhQRhd9_wu9oz8U,REYNAFUR ATÖLYE,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Yenidoğan, 45. Sk. No:13 A, 34020 Zeytinburnu/İstanbul",40.9883708,28.9064065,0530 186 34 62,https://www.reynafur.com/,,,Üretici,1.0,1.0
ChIJlad1S6G7yhQRcfxNYQb-BZk,Yiğit Modelistlik – Dijital Kalıp ve 3D Tasarım Ofisi,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Telsiz, 72. Sk. Uğur İş Merkezi NO:46 / K:4, 34020 Zeytinburnu/İstanbul",40.9987864,28.9109438,0532 547 24 96,https://wa.me/905325472496,4.9,39,Hizmetler,1.0,1.0
ChIJ_6cozmi6yhQRbkhVjya5jag,Zirve Nakış Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Yüncüler iş Hanı, Maltepe, Gümüşsuyu Cd. No 47/5 Kat 3, 34010 Zeytinburnu/İstanbul",41.0286982,28.909657199999998,(0212) 544 40 39,http://www.zirvenakis.com/,4.7,24,,1.0,1.0
ChIJDzfcNnq7yhQR8D4V84CT2XY,Çalışkan Tekstil,konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Telsiz, Dursun Kılıç Cd No:62-63-64, 34020 Zeytinburnu/İstanbul",41.0030529,28.9086388,(0212) 416 88 88,http://www.caliskantekstil.com.tr/,4.3,46,Üretici,1.0,1.0
ChIJqeDfR4K7yhQRCkp3FgRxQfU,Özsar Tekstil (Textile Fabric),konfeksiyon atolyesi,deforme malzeme manipulasyonu,Zeytinburnu,"Telsiz, Seyitnizam Cd. no:170, 34020 Zeytinburnu/İstanbul",41.004357,28.910286999999997,(0212) 546 07 07,http://ozsartekstil.com/,4.6,10,Üretici,1.0,1.0
ChIJD15GfOqxyhQRfMv_TQx3Dbo,"Alker Mobilya - Özel Ölçü Mobilya İmalat, Cila, Mobilya Tadilat, Deck Döşeme",mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Karayolları, 619. Sk. no8/A, 34250 Gaziosmanpaşa/İstanbul",41.086295899999996,28.8994689,0532 775 91 28,https://www.alkermobilya.com/,5,23,Üretici,0.95,0.965
ChIJbQUKpQW7yhQRCJQCr1zpX2o,Beril ahşap çelebi mobilya - marangoz,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Muratpaşa, Aygün Sk. 11a, 34040 Bayrampaşa/İstanbul",41.050846,28.904807799999997,0535 385 07 78,https://i̇nstagram.com/berilahsap,5,3,Üretici,0.95,0.965
ChIJn7rl-TO7yhQRBUaCvCVxBV4,Dilek mobilya imalat,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Nenehatun mahallesi, 170. Sk., 34230 Esenler/İstanbul",41.03786470000001,28.876740500000004,0553 104 36 74,https://www.instagram.com/dilekmobilya.imalat,4.7,3,,0.95,0.965
ChIJB6eXdSyxyhQRo2FlWLn9ue4,Dönüşüm Mobilya CİLA ve BOYAMA,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Alibeyköy, Atatürk Cd. 96/2, 34060 Eyüpsultan/İstanbul",41.081331999999996,28.948688100000002,0536 239 51 68,https://mobilyacilaboyama.tr.gg/,4.7,41,Hizmetler,0.95,0.965
ChIJMTcmbuq7yhQRrCVP3-qTtUs,ERA MOBİLYA,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"İsmet Paşa, İsmet Paşa Cd. No : 23/A, 34035 Bayrampaşa/İstanbul",41.041261299999995,28.9077885,0532 348 47 98,https://www.eramobilya.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10791355302551141550,5,3,Mobilya mağazası,0.95,0.965
ChIJLY1chPO6yhQRQfjG6wYvicQ,KARATAŞ GROUP - Necoline & Poland,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Terazidere, Sinan Sk. No:15, 34035 Bayrampaşa/İstanbul",41.0287095,28.899774500000003,(0212) 674 05 98,http://www.necoline.com/,4.3,24,Üretici,0.95,0.965
ChIJn1YxBIK7yhQRb9jgjnjX32s,"LİSA Sandalye Toptan Ahşap Sandalye, Masa, Sedir ve Koltuk İmalatı",mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Terazidere, Hakan Sokağı, 34000 Bayrampaşa/İstanbul",41.0310718,28.902375,0531 991 46 34,https://www.lisasandalye.com.tr/,5,41,Üretici,0.95,0.965
ChIJiQotbOyxyhQRFdCMMGXq1fU,Montajfix mobilya atölyesi,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Hürriyet, 278. Sk. 6 a, 34394 Gaziosmanpaşa/İstanbul",41.0696754,28.8970262,0544 119 00 01,https://www.montajfix.com.tr/,5,14,Üretici,0.95,0.965
ChIJ_7rfFUOxyhQRvGjGo5XEOi4,Sabit Mobilya,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Yıldırım, Tunaboylu Sokağı 38/A, 34035 Bayrampaşa/İstanbul",41.0612114,28.889835599999998,0535 376 06 80,https://www.instagram.com/sabitmobilyaa?igsh=NjlkcGRzMTF0ZzIy&utm_source=qr,5,12,Üretici,0.95,0.965
ChIJndWTM467yhQRN4puIqneL9Y,YAŞAR MOBİLYA,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Orta mahalle uygur caddesi, İMALAT, Orta, Kale Sk. 50/b, 34035 Bayrampaşa/İstanbul",41.037123099999995,28.905845799999998,0536 503 26 72,https://www.instagram.com/yasar_home?igsh=MW0zem5uejZrN2JkYg==&utm_source=qr,5,8,Mobilya mağazası,0.95,0.965
ChIJu3Kl4t6jyhQRTeRqJXmoxgY,İkea Montaj Ustası,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Bayrampaşa, Tamer Sk. no:48, 34045 Bayrampaşa/İstanbul",41.0657809,28.897889300000003,0540 554 76 33,http://montajmobilya.com/,4.7,135,Hizmetler,0.95,0.965
ChIJ_aUTV9K7yhQRJ8ESV0L7_90,İzvemo Mobilya - Özel Ölçü Mobilya & Mutfak Dolabı İmalatı,mobilya atolyesi,iki elli montaj + alet kullanimi,Bayrampasa,"Menderes, 309. Sk. HUZUR APT NO: 9 B, 34225 Esenler/İstanbul",41.038766599999995,28.880569299999994,0542 432 38 61,https://www.izvemomobilya.com/,5,5,Üretici,0.95,0.965
